fval,d1,d2,d3,d4,lam,p1,p2
2.2216454212875476,-0.41089632616720717,0.049445409391898315,-0.07039539288702759,-0.6276424441977629,656.7273692612561,1374.4549408102182 + 0.0im,1458.8222567734558 - 23.989343025575284im
2.1969147149643637,-0.4286847457393673,0.06602240798147489,-0.03842455826983656,-0.6442374569265691,647.1226924136873,1381.2952564563466 + 0.0im,1456.1540156177089 - 33.76935971949076im
2.179453843666109,-0.41961939328476977,0.06355195991619773,-0.047457873953790156,-0.6214040332032073,636.4384275174576,1368.480100641664 + 0.0im,1453.7143982112607 - 26.63286632600418im
2.5602594019399296,-0.5225037946627692,0.0390263804156446,-0.07438552259934605,-0.5293879986997109,627.9288327556133,1388.7224449817866 + 0.0im,1471.9113518745392 - 30.313371559079954im
2.536606324550264,-0.48781552889167173,0.05455841329737506,-0.08228679516550155,-0.5155353196338778,649.0902140036228,1390.7775768087 + 0.0im,1450.5524458529067 - 30.516050025227134im
2.1732672845212173,-0.458740913725024,0.07240877995730072,-0.056384749812624514,-0.6000270011579679,640.5309126063206,1371.9685014464303 + 0.0im,1450.889205654594 - 30.170971288194426im
2.1434888997244634,-0.4450903652541692,0.06654388369414216,-0.06699241342296486,-0.6180423877241138,652.1497429835974,1365.6503789479557 + 0.0im,1453.8159459516924 - 28.04159924158108im
2.3863628990663672,-0.45994009805860864,0.06642542082668013,-0.07825397294038423,-0.5524417914847347,643.9837711822889,1376.1946878190226 + 0.0im,1447.0263284597977 - 25.508916140124217im
2.5855862309351934,-0.6090420121442618,0.028652099104681517,-0.13518913650858896,-0.39032182808459315,627.9450114792819,1390.8831772370436 + 0.0im,1465.8473883451604 - 26.059798334741654im
2.423632859739931,-0.6007331111551788,0.07505659328112263,-0.09818689855775417,-0.43369569169267275,632.9701014046951,1391.5814773445338 + 0.0im,1446.8461577281973 - 37.11454833706117im
2.183304248165381,-0.515054896467523,0.06070042021580997,-0.0998571129984806,-0.5259696873589883,651.3156951082693,1381.7816504748744 + 0.0im,1453.267064762693 - 29.363489221856465im
2.2816975796307055,-0.4590074752721704,0.06338257598788606,-0.07448860323803877,-0.6129593291894896,671.2148954131089,1384.335174863672 + 0.0im,1454.7602188885649 - 33.695012569748215im
6.557973403185509,-0.44007927136239583,0.05894085168240092,-0.03633443701267289,-0.6607816906398347,643.2598679288476,1379.9798305133236 + 0.0im,1467.477515524876 - 35.45180920355015im
3.4543013703117813,-0.2834273014470138,0.049738373636452435,-0.016257266100062437,-0.732152408751082,679.0603719527177,1387.234579806103 + 0.0im,1451.7530976620035 - 27.093897533929862im
4.1715748837177085,-0.5145715893068362,0.09261806034111278,-0.07071908061212145,-0.5151165227732377,655.6847311545005,1392.9499349024672 + 0.0im,1432.2465089673176 - 36.90571551449025im
3.0117998821653496,-0.38189061243322087,0.01741929990489611,-0.09197886357249555,-0.6036408335264489,649.0903865230217,1374.4616683956333 + 0.0im,1465.059476306069 - 13.950604796491737im
